298.0,0.2,68.1,1.8
303.0,0.2,68.0,1.8
308.0,0.2,67.0,1.7
313.0,0.2,66.3,1.7
318.0,0.2,65.5,1.7
323.0,0.2,64.9,1.7
328.0,0.2,64.1,1.7
